id;zip;city;state
6205;38705;patos de minas;MG
6206;38706;patos de minas;MG
6207;38720;lagoa formosa;MG
6208;38735;cruzeiro da fortaleza;MG
6209;38740;patrocinio;MG
6210;38742;patrocinio;MG
6211;38744;patrocinio;MG
6212;38747;patrocinio;MG
6213;38748;patrocinio;MG
6214;38750;presidente olegario;MG
6215;38755;lagoa grande;MG
6216;38760;serra do salitre;MG
6217;38770;joao pinheiro;MG
6218;38779;brasilandia de minas;MG
6219;38780;vazante;MG
6220;38790;sao goncalo do abaete;MG
6221;38800;sao gotardo;MG
6222;38810;rio paranaiba;MG
6223;38819;rio paranaiba;MG
6224;38840;carmo do paranaiba;MG
6225;38880;tiros;MG
6226;38900;bambui;MG
6227;38950;ibia;MG
6228;38970;campos altos;MG
6229;38990;corrego danta;MG
6230;39100;diamantina;MG
6231;39120;gouveia;MG
6232;39130;datas;MG
6233;39135;presidente kubitschek;MG
6234;39150;serro;MG
6235;39160;santo antonio do itambe;MG
6236;39185;sao goncalo do rio preto;MG
6237;39200;corinto;MG
6238;39205;tres marias;MG
6239;39207;andrequice;MG
6240;39243;inimutaba;MG
6241;39260;varzea da palma;MG
6242;39270;pirapora;MG
6243;39280;buritizeiro;MG
6244;39290;sao romao;MG
6245;39300;sao francisco;MG
6246;39315;urucuia;MG
6247;39330;brasilia de minas;MG
6248;39340;coracao de jesus;MG
6249;39350;ibiai;MG
6250;39360;lagoa dos patos;MG
6251;39363;engenheiro navarro;MG
6252;39370;jequitai;MG
6253;39378;patis;MG
6254;39387;francisco dumont;MG
6255;39390;bocaiuva;MG
6256;39400;montes claros;MG
6257;39401;montes claros;MG
6258;39402;montes claros;MG
6259;39403;montes claros;MG
6260;39404;montes claros;MG
6261;39406;montes claros;MG
6262;39408;montes claros;MG
6263;39440;janauba;MG
6264;39450;varzelandia;MG
6265;39455;ibiracatu;MG
6266;39460;manga;MG
6267;39465;miravania;MG
6268;39470;itacarambi;MG
6269;39475;sao joao das missoes;MG
6270;39480;januaria;MG
6271;39490;bonito de minas;MG
6272;39495;montalvania;MG
6273;39505;gameleiras;MG
6274;39508;jaiba;MG
6275;39510;espinosa;MG
6276;39516;mamonas;MG
6277;39520;porteirinha;MG
6278;39527;mato verde;MG
6279;39529;riacho dos machados;MG
6280;39530;rio pardo de minas;MG
6281;39535;vargem grande do rio pardo;MG
6282;39540;sao joao do paraiso;MG
6283;39550;taiobeiras;MG
6284;39560;salinas;MG
6285;39563;santa cruz de salinas;MG
6286;39570;grao mogol;MG
6287;39573;padre carvalho;MG
6288;39580;francisco sa;MG
6289;39600;aracuai;MG
6290;39610;itinga;MG
6291;39615;ponto dos volantes;MG
6292;39620;medina;MG
6293;39630;virgem da lapa;MG
6294;39644;francisco badaro;MG
6295;39645;jenipapo de minas;MG
6296;39648;chapada do norte;MG
6297;39650;minas novas;MG
6298;39660;turmalina;MG
6299;39670;itamarandiba;MG
6300;39680;capelinha;MG
6301;39688;setubinha;MG
6302;39690;malacacheta;MG
6303;39700;pecanha;MG
6304;39703;cantagalo;MG
6305;39705;sao joao evangelista;MG
6306;39708;frei lagonegro;MG
6307;39730;virginopolis;MG
6308;39735;divinolandia de minas;MG
6309;39740;guanhaes;MG
6310;39750;sabinopolis;MG
6311;39770;coluna;MG
6312;39800;teofilo otoni;MG
6313;39801;teofilo otoni;MG
6314;39802;teofilo otoni;MG
6315;39803;teofilo otoni;MG
6316;39804;teofilo otoni;MG
6317;39810;carai;MG
6318;39812;ponto do marambaia;MG
6319;39814;pavao;MG
6320;39817;novo oriente de minas;MG
6321;39818;padre paraiso;MG
6322;39825;ladainha;MG
6323;39827;pote;MG
6324;39830;itambacuri;MG
6325;39835;campanario;MG
6326;39840;frei gaspar;MG
6327;39850;ataleia;MG
6328;39855;ouro verde de minas;MG
6329;39860;nanuque;MG
6330;39864;carlos chagas;MG
6331;39873;machacalis;MG
6332;39874;santa helena de minas;MG
6333;39880;aguas formosas;MG
6334;39893;monte formoso;MG
6335;39895;felisburgo;MG
6336;39900;almenara;MG
6337;39915;mata verde;MG
6338;39920;jordania;MG
6339;39925;salto da divisa;MG
6340;39930;jacinto;MG
6341;39935;santo antonio do jacinto;MG
6342;39950;rubim;MG
6343;39960;jequitinhonha;MG
6344;39970;pedra azul;MG
6345;39990;aguas vermelhas;MG
6346;40010;salvador;BA
6347;40015;salvador;BA
6348;40050;salvador;BA
6349;40055;salvador;BA
6350;40060;salvador;BA
6351;40080;salvador;BA
6352;40100;salvador;BA
6353;40110;salvador;BA
6354;40130;salvador;BA
6355;40140;salvador;BA
6356;40150;salvador;BA
6357;40155;salvador;BA
6358;40157;salvador;BA
6359;40170;salvador;BA
6360;40210;salvador;BA
6361;40230;salvador;BA
6362;40231;salvador;BA
6363;40240;salvador;BA
6364;40253;salvador;BA
6365;40255;salvador;BA
6366;40260;salvador;BA
6367;40265;salvador;BA
6368;40270;salvador;BA
6369;40279;salvador;BA
6370;40280;salvador;BA
6371;40285;salvador;BA
6372;40286;salvador;BA
6373;40290;salvador;BA
6374;40296;salvador;BA
6375;40300;salvador;BA
6376;40301;salvador;BA
6377;40310;salvador;BA
6378;40313;salvador;BA
6379;40320;salvador;BA
6380;40323;salvador;BA
6381;40325;salvador;BA
6382;40330;salvador;BA
6383;40340;salvador;BA
6384;40353;salvador;BA
6385;40354;salvador;BA
6386;40365;salvador;BA
6387;40375;salvador;BA
6388;40391;salvador;BA
6389;40393;salvador;BA
6390;40414;salvador;BA
6391;40415;salvador;BA
6392;40421;salvador;BA
6393;40425;salvador;BA
6394;40430;salvador;BA
6395;40435;salvador;BA
6396;40440;salvador;BA
6397;40444;salvador;BA
6398;40445;salvador;BA
6399;40450;salvador;BA
6400;40451;salvador;BA
6401;40470;salvador;BA
6402;40710;salvador;BA
6403;40715;salvador;BA
6404;40717;salvador;BA
6405;40720;salvador;BA
6406;40725;salvador;BA
6407;40730;salvador;BA
6408;40731;salvador;BA
6409;40750;salvador;BA
6410;40760;salvador;BA
6411;40800;salvador;BA
6412;41100;salvador;BA
6413;41110;salvador;BA
6414;41120;salvador;BA
6415;41150;salvador;BA
6416;41152;salvador;BA
6417;41181;salvador;BA
6418;41192;salvador;BA
6419;41194;salvador;BA
6420;41195;salvador;BA
6421;41200;salvador;BA
6422;41205;salvador;BA
6423;41207;salvador;BA
6424;41210;salvador;BA
6425;41213;salvador;BA
6426;41214;salvador;BA
6427;41215;salvador;BA
6428;41230;salvador;BA
6429;41231;salvador;BA
6430;41247;salvador;BA
6431;41250;salvador;BA
6432;41253;salvador;BA
6433;41260;salvador;BA
6434;41275;salvador;BA
6435;41290;salvador;BA
6436;41297;salvador;BA
6437;41300;salvador;BA
6438;41310;salvador;BA
6439;41311;salvador;BA
6440;41315;salvador;BA
6441;41320;salvador;BA
6442;41321;salvador;BA
6443;41334;salvador;BA
6444;41337;salvador;BA
6445;41338;salvador;BA
6446;41339;salvador;BA
6447;41340;salvador;BA
6448;41341;salvador;BA
6449;41342;salvador;BA
6450;41343;salvador;BA
6451;41345;salvador;BA
6452;41350;salvador;BA
6453;41370;salvador;BA
6454;41385;salvador;BA
6455;41386;salvador;BA
6456;41390;salvador;BA
6457;41480;salvador;BA
6458;41490;salvador;BA
6459;41502;salvador;BA
6460;41510;salvador;BA
6461;41515;salvador;BA
6462;41600;salvador;BA
6463;41603;salvador;BA
6464;41610;salvador;BA
6465;41612;salvador;BA
6466;41613;salvador;BA
6467;41620;salvador;BA
6468;41630;salvador;BA
6469;41635;salvador;BA
6470;41640;salvador;BA
6471;41650;salvador;BA
6472;41680;salvador;BA
6473;41701;salvador;BA
6474;41705;salvador;BA
6475;41710;salvador;BA
6476;41720;salvador;BA
6477;41730;salvador;BA
6478;41740;salvador;BA
6479;41741;salvador;BA
6480;41745;salvador;BA
6481;41750;salvador;BA
6482;41760;salvador;BA
6483;41770;salvador;BA
6484;41800;salvador;BA
6485;41810;salvador;BA
6486;41815;salvador;BA
6487;41820;salvador;BA
6488;41825;salvador;BA
6489;41830;salvador;BA
6490;41905;salvador;BA
6491;41920;salvador;BA
6492;41925;salvador;BA
6493;41927;salvador;BA
6494;41940;salvador;BA
6495;41950;salvador;BA
6496;42600;madre de deus;BA
6497;42700;lauro de freitas;BA
6498;42701;lauro de freitas;BA
6499;42703;lauro de freitas;BA
6500;42709;lauro de freitas;BA
6501;42710;lauro de freitas;BA
6502;42721;lauro de freitas;BA
6503;42722;lauro de freitas;BA
6504;42738;lauro de freitas;BA
6505;42739;lauro de freitas;BA
6506;42800;camacari;BA
6507;42801;camacari;BA
6508;42802;camacari;BA
6509;42803;camacari;BA
6510;42804;camacari;BA
6511;42806;camacari;BA
6512;42807;camacari;BA
6513;42808;camacari;BA
6514;42820;monte gordo;BA
6515;42835;arembepe;BA
6516;42841;catu de abrantes;BA
6517;42850;dias d'avila;BA
6518;42850;dias d avila;BA
6519;43700;simoes filho;BA
6520;43805;candeias;BA
6521;43820;candeias;BA
6522;43825;candeias;BA
6523;43850;sao sebastiao do passe;BA
6524;43900;sao francisco do conde;BA
6525;44001;feira de santana;BA
6526;44002;feira de santana;BA
6527;44003;feira de santana;BA
6528;44004;feira de santana;BA
6529;44005;feira de santana;BA
6530;44006;feira de santana;BA
6531;44009;feira de santana;BA
6532;44023;feira de santana;BA
6533;44031;feira de santana;BA
6534;44032;feira de santana;BA
6535;44033;feira de santana;BA
6536;44044;feira de santana;BA
6537;44050;feira de santana;BA
6538;44051;feira de santana;BA
6539;44052;feira de santana;BA
6540;44053;feira de santana;BA
6541;44054;feira de santana;BA
6542;44055;feira de santana;BA
6543;44056;feira de santana;BA
6544;44059;feira de santana;BA
6545;44067;feira de santana;BA
6546;44075;feira de santana;BA
6547;44076;feira de santana;BA
6548;44077;feira de santana;BA
6549;44078;feira de santana;BA
6550;44082;feira de santana;BA
6551;44085;feira de santana;BA
6552;44088;feira de santana;BA
6553;44090;feira de santana;BA
6554;44091;feira de santana;BA
6555;44092;feira de santana;BA
6556;44094;feira de santana;BA
6557;44190;santo estevao;BA
6558;44200;santo amaro;BA
6559;44230;amelia rodrigues;BA
6560;44300;cachoeira;BA
6561;44320;conceicao da feira;BA
6562;44360;sao felix;BA
6563;44380;cruz das almas;BA
6564;44400;nazare;BA
6565;44470;vera cruz;BA
6566;44500;castro alves;BA
6567;44530;sapeacu;BA
6568;44550;sao felipe;BA
6569;44565;varzedo;BA
6570;44571;santo antonio de jesus;BA
6571;44572;santo antonio de jesus;BA
6572;44573;santo antonio de jesus;BA
6573;44574;santo antonio de jesus;BA
6574;44610;pintadas;BA
6575;44670;anguera;BA
6576;44695;capim grosso;BA
6577;44700;jacobina;BA
6578;44710;serrolandia;BA
6579;44720;miguel calmon;BA
6580;44740;saude;BA
6581;44750;caldeirao grande;BA
6582;44770;pindobacu;BA
6583;44780;antonio goncalves;BA
6584;44790;campo formoso;BA
6585;44798;umburanas;BA
6586;44830;piritiba;BA
6587;44850;morro do chapeu;BA
6588;44900;irece;BA
6589;44950;uibai;BA
6590;45002;vitoria da conquista;BA
6591;45003;vitoria da conquista;BA
6592;45005;vitoria da conquista;BA
6593;45012;vitoria da conquista;BA
6594;45020;vitoria da conquista;BA
6595;45023;vitoria da conquista;BA
6596;45026;vitoria da conquista;BA
6597;45027;vitoria da conquista;BA
6598;45028;vitoria da conquista;BA
6599;45037;vitoria da conquista;BA
6600;45051;vitoria da conquista;BA
6601;45052;vitoria da conquista;BA
6602;45065;vitoria da conquista;BA
6603;45075;vitoria da conquista;BA
6604;45078;vitoria da conquista;BA
6605;45120;barra do choca;BA
6606;45140;itambe;BA
6607;45157;candido sales;BA
6608;45160;belo campo;BA
6609;45190;planalto;BA
6610;45200;jequie;BA
6611;45201;jequie;BA
6612;45203;jequie;BA
6613;45208;jequie;BA
6614;45210;jequie;BA
6615;45265;caetanos;BA
6616;45300;amargosa;BA
6617;45310;ubaira;BA
6618;45315;milagres;BA
6619;45320;santa ines;BA
6620;45345;jaguaquara;BA
6621;45350;itirucu;BA
6622;45360;maracas;BA
6623;45400;valenca;BA
6624;45416;presidente tancredo neves;BA
6625;45420;cairu;BA
6626;45445;camamu;BA
6627;45450;gandu;BA
6628;45455;itamari;BA
6629;45460;wenceslau guimaraes;BA
6630;45465;teolandia;BA
6631;45480;mutuipe;BA
6632;45530;itacare;BA
6633;45585;itagiba;BA
6634;45600;itabuna;BA
6635;45602;itabuna;BA
6636;45604;itabuna;BA
6637;45605;itabuna;BA
6638;45606;itabuna;BA
6639;45607;itabuna;BA
6640;45615;buerarema;BA
6641;45620;sao jose da vitoria;BA
6642;45630;itajuipe;BA
6643;45638;coaraci;BA
6644;45645;itapitanga;BA
6645;45650;ilheus;BA
6646;45653;ilheus;BA
6647;45654;ilheus;BA
6648;45655;ilheus;BA
6649;45656;ilheus;BA
6650;45657;ilheus;BA
6651;45658;ilheus;BA
6652;45661;ilheus;BA
6653;45680;urucuca;BA
6654;45690;una;BA
6655;45700;itapetinga;BA
6656;45710;itororo;BA
6657;45745;ibicarai;BA
6658;45770;maiquinique;BA
6659;45790;potiragua;BA
6660;45800;belmonte;BA
6661;45807;santa cruz cabralia;BA
6662;45810;porto seguro;BA
6663;45816;arraial d'ajuda;BA
6664;45816;porto seguro;BA
6665;45818;trancoso;BA
6666;45820;eunapolis;BA
6667;45828;eunapolis;BA
6668;45830;eunapolis;BA
6669;45834;jucurucu;BA
6670;45840;guaratinga;BA
6671;45848;itabela;BA
6672;45880;camacan;BA
6673;45890;pau brasil;BA
6674;45900;caravelas;BA
6675;45910;alcobaca;BA
6676;45928;posto da mata;BA
6677;45930;mucuri;BA
6678;45936;itabatan;BA
6679;45960;medeiros neto;BA
6680;45980;prado;BA
6681;45985;teixeira de freitas;BA
6682;45987;teixeira de freitas;BA
6683;45990;teixeira de freitas;BA
6684;45991;teixeira de freitas;BA
6685;45992;teixeira de freitas;BA
6686;45993;teixeira de freitas;BA
6687;45994;teixeira de freitas;BA
6688;46100;brumado;BA
6689;46140;livramento de nossa senhora;BA
6690;46170;rio de contas;BA
6691;46190;paramirim;BA
6692;46225;ibitira;BA
6693;46300;cacule;BA
6694;46310;jacaraci;BA
6695;46350;urandi;BA
6696;46400;caetite;BA
6697;46430;guanambi;BA
6698;46500;macaubas;BA
6699;46550;rio do pires;BA
6700;46580;tanque novo;BA
6701;46600;tanhacu;BA
6702;46650;barra da estiva;BA
6703;46690;abaira;BA
6704;46700;ibitiara;BA
6705;46760;ibicoara;BA
6706;46770;iramaia;BA
6707;46800;ruy barbosa;BA
6708;46810;utinga;BA
6709;46820;bonito;BA
6710;46875;itatim;BA
6711;46880;itaberaba;BA
6712;46900;seabra;BA
6713;46930;palmeiras;BA
6714;46980;iraquara;BA
6715;47115;muquem do sao francisco;BA
6716;47200;remanso;BA
6717;47220;campo alegre de lourdes;BA
6718;47240;pilao arcado;BA
6719;47300;casa nova;BA
6720;47400;xique-xique;BA
6721;47450;gentio do ouro;BA
6722;47520;ibotirama;BA
6723;47530;oliveira dos brejinhos;BA
6724;47580;morpara;BA
6725;47630;serra do ramalho;BA
6726;47640;santa maria da vitoria;BA
6727;47690;coribe;BA
6728;47700;santana;BA
6729;47740;serra dourada;BA
6730;47800;barreiras;BA
6731;47801;barreiras;BA
6732;47802;barreiras;BA
6733;47808;barreiras;BA
6734;47810;barreiras;BA
6735;47830;baianopolis;BA
6736;47850;luis eduardo magalhaes;BA
6737;47940;wanderley;BA
6738;47970;riachao das neves;BA
6739;47990;formosa do rio preto;BA
6740;48005;alagoinhas;BA
6741;48010;alagoinhas;BA
6742;48020;alagoinhas;BA
6743;48030;alagoinhas;BA
6744;48070;alagoinhas;BA
6745;48080;alagoinhas;BA
6746;48110;catu;BA
6747;48120;pojuca;BA
6748;48280;mata de sao joao;BA
6749;48310;jandaira;BA
6750;48360;acajutiba;BA
6751;48370;esplanada;BA
6752;48400;ribeira do pombal;BA
6753;48410;cicero dantas;BA
6754;48445;heliopolis;BA
6755;48460;nova soure;BA
6756;48475;itapicuru;BA
6757;48480;crisopolis;BA
6758;48490;inhambupe;BA
6759;48500;euclides da cunha;BA
6760;48504;aribice;BA
6761;48540;jeremoabo;BA
6762;48565;sitio do quinto;BA
6763;48570;santa brigida;BA
6764;48590;coronel joao sa;BA
6765;48601;paulo afonso;BA
6766;48602;paulo afonso;BA
6767;48603;paulo afonso;BA
6768;48604;paulo afonso;BA
6769;48607;paulo afonso;BA
6770;48608;paulo afonso;BA
6771;48609;paulo afonso;BA
6772;48610;paulo afonso;BA
6773;48668;barra do tarrachil;BA
6774;48680;abare;BA
6775;48700;serrinha;BA
6776;48730;conceicao do coite;BA
6777;48760;araci;BA
6778;48770;teofilandia;BA
6779;48790;tucano;BA
6780;48830;quijingue;BA
6781;48840;cansancao;BA
6782;48850;itiuba;BA
6783;48860;queimadas;BA
6784;48880;santaluz;BA
6785;48890;valente;BA
6786;48900;juazeiro;BA
6787;48901;juazeiro;BA
6788;48903;juazeiro;BA
6789;48904;juazeiro;BA
6790;48905;juazeiro;BA
6791;48906;juazeiro;BA
6792;48909;juazeiro;BA
6793;48913;juazeiro;BA
6794;48925;sobradinho;BA
6795;48930;curaca;BA
6796;48950;uaua;BA
6797;48967;nucleo residencial pilar;BA
6798;48970;senhor do bonfim;BA
6799;48990;andorinha;BA
6800;49000;aracaju;SE
6801;49009;aracaju;SE
6802;49010;aracaju;SE
6803;49015;aracaju;SE
6804;49020;aracaju;SE
6805;49025;aracaju;SE
6806;49027;aracaju;SE
6807;49030;aracaju;SE
6808;49032;aracaju;SE
6809;49035;aracaju;SE
6810;49037;aracaju;SE
6811;49038;aracaju;SE
6812;49040;aracaju;SE
6813;49042;aracaju;SE
6814;49045;aracaju;SE
6815;49048;aracaju;SE
6816;49050;aracaju;SE
6817;49055;aracaju;SE
6818;49060;aracaju;SE
6819;49070;aracaju;SE
6820;49072;aracaju;SE
6821;49075;aracaju;SE
6822;49082;aracaju;SE
6823;49085;aracaju;SE
6824;49087;aracaju;SE
6825;49090;aracaju;SE
6826;49095;aracaju;SE
6827;49096;aracaju;SE
6828;49097;aracaju;SE
6829;49100;sao cristovao;SE
6830;49120;itaporanga d'ajuda;SE
6831;49130;riachuelo;SE
6832;49140;barra dos coqueiros;SE
6833;49160;nossa senhora do socorro;SE
6834;49190;pirambu;SE
6835;49200;estancia;SE
6836;49260;umbauba;SE
6837;49270;cristinapolis;SE
6838;49280;tomar do geru;SE
6839;49290;itabaianinha;SE
6840;49360;boquim;SE
6841;49400;lagarto;SE
6842;49500;itabaiana;SE
6843;49506;itabaiana;SE
6844;49517;pinhao;SE
6845;49565;macambira;SE
6846;49600;nossa senhora das dores;SE
6847;49680;nossa senhora da gloria;SE
6848;49700;capela;SE
6849;49790;aquidaba;SE
6850;49820;caninde de sao francisco;SE
6851;49870;itabi;SE
6852;49890;nossa senhora de lourdes;SE
6853;49900;propria;SE
6854;49945;sao francisco;SE
6855;49950;japoata;SE
6856;50010;recife;PE
6857;50020;recife;PE
6858;50050;recife;PE
6859;50060;recife;PE
6860;50070;recife;PE
6861;50090;recife;PE
6862;50110;recife;PE
6863;50610;recife;PE
6864;50670;recife;PE
6865;50680;recife;PE
6866;50710;recife;PE
6867;50720;recife;PE
6868;50721;recife;PE
6869;50730;recife;PE
6870;50731;recife;PE
6871;50740;recife;PE
6872;50750;recife;PE
6873;50751;recife;PE
6874;50760;recife;PE
6875;50761;recife;PE
6876;50770;recife;PE
6877;50771;recife;PE
6878;50780;recife;PE
6879;50790;recife;PE
6880;50810;recife;PE
6881;50830;recife;PE
6882;50860;recife;PE
6883;50865;recife;PE
6884;50870;recife;PE
6885;50875;recife;PE
6886;50900;recife;PE
6887;50910;recife;PE
6888;50920;recife;PE
6889;51010;recife;PE
6890;51011;recife;PE
6891;51020;recife;PE
6892;51021;recife;PE
6893;51030;recife;PE
6894;51110;recife;PE
6895;51150;recife;PE
6896;51160;recife;PE
6897;51170;recife;PE
6898;51250;recife;PE
6899;51290;recife;PE
6900;51350;recife;PE
6901;52011;recife;PE
6902;52020;recife;PE
6903;52021;recife;PE
6904;52030;recife;PE
6905;52031;recife;PE
6906;52040;recife;PE
6907;52041;recife;PE
6908;52050;recife;PE
6909;52051;recife;PE
6910;52060;recife;PE
6911;52061;recife;PE
6912;52070;recife;PE
6913;52071;recife;PE
6914;52080;recife;PE
6915;52090;recife;PE
6916;52091;recife;PE
6917;52110;recife;PE
6918;52120;recife;PE
6919;52121;recife;PE
6920;52130;recife;PE
6921;52131;recife;PE
6922;52150;recife;PE
6923;52170;recife;PE
6924;52190;recife;PE
6925;52211;recife;PE
6926;52221;recife;PE
6927;53030;olinda;PE
6928;53040;olinda;PE
6929;53060;olinda;PE
6930;53080;olinda;PE
6931;53090;olinda;PE
6932;53110;olinda;PE
6933;53140;olinda;PE
6934;53150;olinda;PE
6935;53160;olinda;PE
6936;53170;olinda;PE
6937;53220;olinda;PE
6938;53240;olinda;PE
6939;53280;olinda;PE
6940;53350;olinda;PE
6941;53370;olinda;PE
6942;53401;paulista;PE
6943;53403;paulista;PE
6944;53407;paulista;PE
6945;53409;paulista;PE
6946;53413;paulista;PE
6947;53415;paulista;PE
6948;53421;paulista;PE
6949;53425;paulista;PE
6950;53429;paulista;PE
6951;53435;paulista;PE
6952;53437;paulista;PE
6953;53439;paulista;PE
6954;53441;paulista;PE
6955;53525;abreu e lima;PE
